fecha,hospital,provincia,nuevos_hospitalizados_planta,hospitalizados_planta,nuevos_hospitalizados_uci,hospitalizados_uci,porcentaje_ocupacion_uci,nuevas_altas,altas,nuevos_fallecimientos,fallecimientos,codigo_ine,posicion
2020-02-26,Todos,Huelva,,,,,,,,,0,XXXX,
2020-02-26,Todos,Sevilla,,,,,,,,,0,XXXX,
2020-02-26,Todos,Almería,,,,,,,,,0,XXXX,
2020-02-26,Todos,Cádiz,,,,,,,,,0,XXXX,
2020-02-26,Todos,Córdoba,,,,,,,,,0,XXXX,
2020-02-26,Todos,Granada,,,,,,,,,0,XXXX,
2020-02-26,Todos,Jaén,,,,,,,,,0,XXXX,
2020-02-26,Todos,Málaga,,,,,,,,,0,XXXX,
2020-02-27,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-02-27,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-02-28,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-02-29,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-01,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-02,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-03,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-04,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-05,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-06,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-07,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-08,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-09,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-10,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-11,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Sevilla,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Málaga,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Jaén,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Cádiz,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Granada,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Córdoba,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Almería,,,,,,,,0.0,0,XXXX,
2020-03-12,Todos,Huelva,,,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Sevilla,,8.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Málaga,,46.0,,,,,,2.0,2,XXXX,
2020-03-13,Todos,Jaén,,10.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Huelva,,0.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Granada,,6.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Córdoba,,3.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Cádiz,,2.0,,,,,,0.0,0,XXXX,
2020-03-13,Todos,Almería,,0.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Sevilla,7.0,15.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Málaga,35.0,81.0,,,,,,2.0,4,XXXX,
2020-03-14,Todos,Jaén,-7.0,3.0,,,,,,2.0,2,XXXX,
2020-03-14,Todos,Granada,14.0,20.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Cádiz,6.0,8.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Almería,1.0,1.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Huelva,0.0,0.0,,,,,,0.0,0,XXXX,
2020-03-14,Todos,Córdoba,3.0,6.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Sevilla,6.0,21.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Málaga,4.0,85.0,,,,,,1.0,5,XXXX,
2020-03-15,Todos,Jaén,7.0,10.0,,,,,,0.0,2,XXXX,
2020-03-15,Todos,Huelva,5.0,5.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Granada,8.0,28.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Córdoba,1.0,7.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Cádiz,-5.0,3.0,,,,,,0.0,0,XXXX,
2020-03-15,Todos,Almería,0.0,1.0,,,,,,0.0,0,XXXX,
2020-03-16,Todos,Almería,2.0,3.0,,,,,,0.0,0,XXXX,
2020-03-16,Todos,Cádiz,0.0,3.0,,,,,,0.0,0,XXXX,
2020-03-16,Todos,Córdoba,11.0,18.0,,,,,,0.0,0,XXXX,
2020-03-16,Todos,Huelva,-4.0,1.0,,,,,,0.0,0,XXXX,
2020-03-16,Todos,Jaén,-2.0,8.0,,,,,,0.0,2,XXXX,
2020-03-16,Todos,Sevilla,13.0,34.0,,,,,,1.0,1,XXXX,
2020-03-16,Todos,Málaga,12.0,97.0,,,,,,1.0,6,XXXX,
2020-03-16,Todos,Granada,8.0,36.0,,,,,,2.0,2,XXXX,
2020-03-17,Todos,Granada,-7.0,29.0,,,,,,4.0,6,XXXX,
2020-03-17,Todos,Huelva,3.0,4.0,,,,,,0.0,0,XXXX,
2020-03-17,Todos,Málaga,16.0,113.0,,,,,,4.0,10,XXXX,
2020-03-17,Todos,Córdoba,1.0,19.0,,,,,,0.0,0,XXXX,
2020-03-17,Todos,Cádiz,0.0,3.0,,,,,,0.0,0,XXXX,
2020-03-17,Todos,Almería,0.0,3.0,,,,,,0.0,0,XXXX,
2020-03-17,Todos,Sevilla,8.0,42.0,,,,,,0.0,1,XXXX,
2020-03-17,Todos,Jaén,2.0,10.0,,,,,,0.0,2,XXXX,
2020-03-18,Complejo Asistencial Universitario de León,León,2.0,32.0,0.0,6.0,,0.0,3.0,0.0,4,24089,"42.666667,-6.0"
2020-03-18,Complejo Asistencial Universitario de Burgos,Burgos,3.0,53.0,0.0,19.0,,0.0,9.0,0.0,5,9059,"42.383333,-3.666667"
2020-03-18,Complejo Asistencial de Ávila,Ávila,6.0,24.0,0.0,1.0,,0.0,1.0,1.0,1,5019,"40.616092,-4.929031"
2020-03-18,Complejo Asistencial de Segovia,Segovia,10.0,34.0,3.0,5.0,,3.0,3.0,1.0,6,40004,"41.166667,-4.0"
2020-03-18,Complejo Asistencial de Zamora,Zamora,6.0,15.0,0.0,4.0,,0.0,0.0,1.0,1,49275,"41.75,-6.0"
2020-03-18,Hospital Santiago Apóstol,Burgos,7.0,6.0,2.0,0.0,,1.0,2.0,0.0,0,9059,"42.383333,-3.666667"
2020-03-18,Hospital Santos Reyes,Burgos,0.0,8.0,0.0,0.0,,1.0,0.0,0.0,0,9059,"42.383333,-3.666667"
2020-03-18,Hospital El Bierzo,León,8.0,5.0,0.0,1.0,,1.0,0.0,1.0,0,24089,"42.666667,-6.0"
2020-03-18,Complejo Asistencial de Soria,Soria,5.0,15.0,0.0,5.0,,2.0,4.0,2.0,4,42173,"41.666667,-2.666667"
2020-03-18,Hospital Clínico Universitario de Valladolid,Valladolid,6.0,20.0,1.0,5.0,,0.0,0.0,0.0,0,47186,"41.583333,-4.666667"
2020-03-18,Complejo Asistencial Universitario de Salamanca,Salamanca,8.0,44.0,0.0,4.0,,0.0,4.0,2.0,8,37274,"40.833333,-6.0"
2020-03-18,Complejo Asistencial Universitario de Palencia,Palencia,2.0,7.0,0.0,1.0,,0.0,1.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-18,Hospital Universitario Río Hortega,Valladolid,0.0,16.0,0.0,3.0,,0.0,0.0,0.0,0,47186,"41.583333,-4.666667"
2020-03-18,Todos,Almería,4.0,7.0,,,,,,0.0,0,XXXX,
2020-03-18,Todos,Cádiz,12.0,15.0,,,,,,0.0,0,XXXX,
2020-03-18,Todos,Córdoba,7.0,26.0,,,,,,0.0,0,XXXX,
2020-03-18,Todos,Granada,37.0,66.0,,,,,,1.0,7,XXXX,
2020-03-18,Todos,Huelva,11.0,15.0,,,,,,0.0,0,XXXX,
2020-03-18,Todos,Jaén,22.0,32.0,,,,,,0.0,2,XXXX,
2020-03-18,Todos,Málaga,-20.0,93.0,,,,,,3.0,13,XXXX,
2020-03-18,Todos,Sevilla,11.0,53.0,,,,,,0.0,1,XXXX,
2020-03-18,Hospital de Medina del Campo,Valladolid,7.0,2.0,2.0,0.0,,0.0,0.0,0.0,0,47186,"41.583333,-4.666667"
2020-03-19,Todos,Cádiz,4.0,19.0,,,,,,0.0,0,XXXX,
2020-03-19,Todos,Córdoba,-1.0,25.0,,,,,,0.0,0,XXXX,
2020-03-19,Todos,Granada,21.0,87.0,,,,,,3.0,10,XXXX,
2020-03-19,Todos,Sevilla,11.0,64.0,,,,,,0.0,1,XXXX,
2020-03-19,Todos,Jaén,9.0,41.0,,,,,,0.0,2,XXXX,
2020-03-19,Todos,Málaga,16.0,109.0,,,,,,4.0,17,XXXX,
2020-03-19,Todos,Huelva,-2.0,13.0,,,,,,0.0,0,XXXX,
2020-03-19,Todos,Almería,2.0,9.0,,,,,,0.0,0,XXXX,
2020-03-19,Complejo Asistencial de Segovia,Segovia,16.0,50.0,1.0,6.0,,0.0,3.0,1.0,7,40004,"41.166667,-4.0"
2020-03-19,Complejo Asistencial de Zamora,Zamora,5.0,15.0,2.0,6.0,,1.0,1.0,0.0,1,49275,"41.75,-6.0"
2020-03-19,Complejo Asistencial de Ávila,Ávila,3.0,25.0,0.0,1.0,,1.0,2.0,1.0,2,5019,"40.616092,-4.929031"
2020-03-19,Complejo Asistencial Universitario de Burgos,Burgos,1.0,61.0,0.0,22.0,,0.0,10.0,0.0,8,9059,"42.383333,-3.666667"
2020-03-19,Complejo Asistencial Universitario de Palencia,Palencia,8.0,15.0,0.0,1.0,,0.0,1.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-19,Complejo Asistencial Universitario de Salamanca,Salamanca,32.0,71.0,1.0,5.0,,4.0,8.0,4.0,12,37274,"40.833333,-6.0"
2020-03-19,Complejo Asistencial de Soria,Soria,7.0,23.0,1.0,6.0,,0.0,4.0,1.0,5,42173,"41.666667,-2.666667"
2020-03-19,Hospital Santos Reyes,Burgos,0.0,7.0,0.0,0.0,,2.0,0.0,0.0,0,9059,"42.383333,-3.666667"
2020-03-19,Hospital Santiago Apóstol,Burgos,12.0,4.0,4.0,0.0,,1.0,4.0,3.0,0,9059,"42.383333,-3.666667"
2020-03-19,Hospital El Bierzo,León,4.0,8.0,2.0,1.0,,0.0,0.0,1.0,0,24089,"42.666667,-6.0"
2020-03-19,Complejo Asistencial Universitario de León,León,3.0,36.0,0.0,7.0,,0.0,3.0,0.0,5,24089,"42.666667,-6.0"
2020-03-19,Hospital Clínico Universitario de Valladolid,Valladolid,11.0,29.0,3.0,8.0,,0.0,0.0,2.0,2,47186,"41.583333,-4.666667"
2020-03-19,Hospital de Medina del Campo,Valladolid,8.0,2.0,1.0,0.0,,0.0,1.0,1.0,0,47186,"41.583333,-4.666667"
2020-03-19,Hospital Universitario Río Hortega,Valladolid,1.0,24.0,0.0,6.0,,1.0,0.0,0.0,1,47186,"41.583333,-4.666667"
2020-03-20,Hospital Santiago Apóstol,Burgos,4.0,7.0,0.0,0.0,,1.0,5.0,0.0,0,9059,"42.383333,-3.666667"
2020-03-20,Todos,Jaén,22.0,63.0,,,,,,0.0,2,XXXX,
2020-03-20,Todos,Huelva,3.0,16.0,,,,,,0.0,0,XXXX,
2020-03-20,Todos,Sevilla,25.0,89.0,,,,,,1.0,2,XXXX,
2020-03-20,Todos,Córdoba,9.0,34.0,,,,,,3.0,3,XXXX,
2020-03-20,Todos,Cádiz,8.0,27.0,,,,,,0.0,0,XXXX,
2020-03-20,Todos,Almería,4.0,13.0,,,,,,0.0,0,XXXX,
2020-03-20,Complejo Asistencial de Ávila,Ávila,18.0,40.0,2.0,3.0,,2.0,4.0,2.0,4,5019,"40.616092,-4.929031"
2020-03-20,Hospital El Bierzo,León,2.0,10.0,0.0,1.0,,0.0,0.0,0.0,0,24089,"42.666667,-6.0"
2020-03-20,Hospital Universitario Río Hortega,Valladolid,9.0,33.0,2.0,8.0,,1.0,1.0,1.0,2,47186,"41.583333,-4.666667"
2020-03-20,Complejo Asistencial Universitario de Palencia,Palencia,8.0,19.0,2.0,3.0,,0.0,1.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-20,Complejo Asistencial Universitario de Salamanca,Salamanca,25.0,94.0,2.0,7.0,,2.0,10.0,1.0,13,37274,"40.833333,-6.0"
2020-03-20,Complejo Asistencial de Segovia,Segovia,0.0,46.0,3.0,9.0,,3.0,6.0,3.0,10,40004,"41.166667,-4.0"
2020-03-20,Hospital Clínico Universitario de Valladolid,Valladolid,13.0,41.0,1.0,9.0,,0.0,0.0,0.0,2,47186,"41.583333,-4.666667"
2020-03-20,Hospital de Medina del Campo,Valladolid,0.0,2.0,0.0,0.0,,1.0,2.0,1.0,1,47186,"41.583333,-4.666667"
2020-03-20,Todos,Málaga,52.0,161.0,,,,,,3.0,20,XXXX,
2020-03-20,Complejo Asistencial Universitario de Burgos,Burgos,15.0,71.0,5.0,26.0,,6.0,16.0,3.0,11,9059,"42.383333,-3.666667"
2020-03-20,Complejo Asistencial Universitario de León,León,17.0,53.0,0.0,6.0,,0.0,3.0,0.0,5,24089,"42.666667,-6.0"
2020-03-20,Complejo Asistencial de Soria,Soria,6.0,29.0,1.0,7.0,,0.0,4.0,0.0,5,42173,"41.666667,-2.666667"
2020-03-20,Hospital Santos Reyes,Burgos,8.0,13.0,0.0,0.0,,0.0,0.0,1.0,1,9059,"42.383333,-3.666667"
2020-03-20,Todos,Granada,13.0,100.0,,,,,,3.0,13,XXXX,
2020-03-20,Complejo Asistencial de Zamora,Zamora,14.0,32.0,0.0,6.0,,1.0,2.0,0.0,1,49275,"41.75,-6.0"
2020-03-21,Hospital Universitario Río Hortega,Valladolid,23.0,56.0,2.0,8.0,,5.0,6.0,3.0,5,47186,"41.583333,-4.666667"
2020-03-21,Hospital El Bierzo,León,3.0,11.0,2.0,3.0,,0.0,0.0,0.0,0,24089,"42.666667,-6.0"
2020-03-21,Complejo Asistencial Universitario de Palencia,Palencia,6.0,25.0,1.0,5.0,,1.0,2.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-21,Complejo Asistencial de Segovia,Segovia,7.0,46.0,2.0,9.0,,3.0,9.0,3.0,13,40004,"41.166667,-4.0"
2020-03-21,Hospital de Medina del Campo,Valladolid,2.0,4.0,0.0,0.0,,1.0,3.0,0.0,1,47186,"41.583333,-4.666667"
2020-03-21,Todos,Sevilla,37.0,126.0,,,,,,2.0,4,XXXX,
2020-03-21,Todos,Málaga,8.0,169.0,,,,,,1.0,21,XXXX,
2020-03-21,Todos,Jaén,-1.0,62.0,,,,,,1.0,3,XXXX,
2020-03-21,Todos,Huelva,8.0,24.0,,,,,,0.0,0,XXXX,
2020-03-21,Todos,Granada,45.0,145.0,,,,,,0.0,13,XXXX,
2020-03-21,Todos,Córdoba,5.0,39.0,,,,,,0.0,3,XXXX,
2020-03-21,Todos,Cádiz,7.0,34.0,,,,,,2.0,2,XXXX,
2020-03-21,Todos,Almería,4.0,17.0,,,,,,1.0,1,XXXX,
2020-03-21,Complejo Asistencial de Soria,Soria,10.0,39.0,1.0,7.0,,1.0,5.0,1.0,6,42173,"41.666667,-2.666667"
2020-03-21,Complejo Asistencial de Zamora,Zamora,5.0,35.0,2.0,8.0,,1.0,3.0,1.0,2,49275,"41.75,-6.0"
2020-03-21,Complejo Asistencial Universitario de Burgos,Burgos,17.0,84.0,2.0,28.0,,4.0,20.0,1.0,12,9059,"42.383333,-3.666667"
2020-03-21,Hospital Santos Reyes,Burgos,1.0,17.0,0.0,0.0,,0.0,0.0,0.0,1,9059,"42.383333,-3.666667"
2020-03-21,Complejo Asistencial Universitario de Salamanca,Salamanca,33.0,121.0,5.0,12.0,,3.0,13.0,2.0,15,37274,"40.833333,-6.0"
2020-03-21,Hospital Clínico Universitario de Valladolid,Valladolid,8.0,42.0,3.0,13.0,,4.0,4.0,2.0,4,47186,"41.583333,-4.666667"
2020-03-21,Hospital Santiago Apóstol,Burgos,5.0,7.0,0.0,0.0,,2.0,7.0,1.0,1,9059,"42.383333,-3.666667"
2020-03-21,Complejo Asistencial Universitario de León,León,14.0,67.0,2.0,9.0,,0.0,3.0,2.0,7,24089,"42.666667,-6.0"
2020-03-21,Complejo Asistencial de Ávila,Ávila,22.0,49.0,1.0,4.0,,10.0,14.0,3.0,7,5019,"40.616092,-4.929031"
2020-03-22,Hospital El Bierzo,León,2.0,13.0,2.0,5.0,,0.0,0.0,0.0,0,24089,"42.666667,-6.0"
2020-03-22,Complejo Asistencial Universitario de Salamanca,Salamanca,34.0,147.0,2.0,14.0,,7.0,20.0,6.0,21,37274,"40.833333,-6.0"
2020-03-22,Todos,Almería,6.0,23.0,,,,,2.0,1.0,2,XXXX,
2020-03-22,Hospital Santiago Apóstol,Burgos,3.0,10.0,0.0,0.0,,1.0,8.0,1.0,2,9059,"42.383333,-3.666667"
2020-03-22,Hospital de Medina del Campo,Valladolid,2.0,6.0,0.0,0.0,,0.0,3.0,0.0,1,47186,"41.583333,-4.666667"
2020-03-22,Complejo Asistencial Universitario de Palencia,Palencia,3.0,30.0,1.0,6.0,,0.0,2.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-22,Complejo Asistencial de Zamora,Zamora,8.0,38.0,0.0,11.0,,1.0,4.0,1.0,3,49275,"41.75,-6.0"
2020-03-22,Hospital Universitario Río Hortega,Valladolid,9.0,65.0,2.0,10.0,,1.0,7.0,0.0,5,47186,"41.583333,-4.666667"
2020-03-22,Complejo Asistencial de Soria,Soria,6.0,39.0,2.0,8.0,,3.0,8.0,2.0,8,42173,"41.666667,-2.666667"
2020-03-22,Complejo Asistencial Universitario de León,León,26.0,93.0,1.0,10.0,,7.0,10.0,7.0,14,24089,"42.666667,-6.0"
2020-03-22,Hospital Santos Reyes,Burgos,1.0,18.0,0.0,0.0,,0.0,0.0,0.0,1,9059,"42.383333,-3.666667"
2020-03-22,Complejo Asistencial Universitario de Burgos,Burgos,11.0,95.0,3.0,30.0,,0.0,20.0,1.0,13,9059,"42.383333,-3.666667"
2020-03-22,Complejo Asistencial de Ávila,Ávila,14.0,59.0,0.0,4.0,,2.0,16.0,2.0,9,5019,"40.616092,-4.929031"
2020-03-22,Hospital Clínico Universitario de Valladolid,Valladolid,9.0,48.0,1.0,14.0,,1.0,5.0,1.0,5,47186,"41.583333,-4.666667"
2020-03-22,Todos,Cádiz,16.0,50.0,,,,,4.0,1.0,3,XXXX,
2020-03-22,Complejo Asistencial de Segovia,Segovia,31.0,79.0,2.0,8.0,,5.0,14.0,7.0,20,40004,"41.166667,-4.0"
2020-03-22,Todos,Granada,24.0,169.0,,,,,0.0,4.0,17,XXXX,
2020-03-22,Todos,Huelva,5.0,29.0,,,,,0.0,1.0,1,XXXX,
2020-03-22,Todos,Jaén,17.0,79.0,,,,,5.0,2.0,5,XXXX,
2020-03-22,Todos,Málaga,23.0,192.0,,,,,34.0,0.0,21,XXXX,
2020-03-22,Todos,Sevilla,26.0,152.0,,,,,5.0,1.0,5,XXXX,
2020-03-22,Todos,Córdoba,11.0,50.0,,,,,0.0,1.0,4,XXXX,
2020-03-23,Complejo Asistencial Universitario de Burgos,Burgos,11.0,105.0,7.0,37.0,,1.0,21.0,1.0,14,9059,"42.383333,-3.666667"
2020-03-23,Complejo Asistencial de Ávila,Ávila,18.0,83.0,0.0,4.0,,1.0,17.0,1.0,10,5019,"40.616092,-4.929031"
2020-03-23,Complejo Asistencial de Zamora,Zamora,5.0,43.0,0.0,10.0,,1.0,5.0,1.0,4,49275,"41.75,-6.0"
2020-03-23,Hospital de Medina del Campo,Valladolid,3.0,9.0,0.0,0.0,,0.0,3.0,0.0,1,47186,"41.583333,-4.666667"
2020-03-23,Complejo Asistencial de Segovia,Segovia,5.0,72.0,2.0,10.0,,10.0,24.0,3.0,23,40004,"41.166667,-4.0"
2020-03-23,Complejo Asistencial Universitario de Palencia,Palencia,12.0,49.0,2.0,9.0,,0.0,2.0,0.0,0,34120,"42.432128,-4.520647"
2020-03-23,Complejo Asistencial de Soria,Soria,4.0,37.0,0.0,7.0,,0.0,8.0,3.0,11,42173,"41.666667,-2.666667"
2020-03-23,Hospital Clínico Universitario de Valladolid,Valladolid,14.0,62.0,1.0,15.0,,2.0,7.0,2.0,7,47186,"41.583333,-4.666667"
2020-03-23,Hospital Santiago Apóstol,Burgos,2.0,11.0,0.0,0.0,,0.0,8.0,0.0,2,9059,"42.383333,-3.666667"
2020-03-23,Hospital El Bierzo,León,3.0,16.0,1.0,6.0,,0.0,0.0,0.0,0,24089,"42.666667,-6.0"
2020-03-23,Complejo Asistencial Universitario de Salamanca,Salamanca,39.0,182.0,2.0,15.0,,2.0,22.0,3.0,24,37274,"40.833333,-6.0"
2020-03-23,Hospital Universitario Río Hortega,Valladolid,26.0,91.0,2.0,12.0,,0.0,7.0,1.0,6,47186,"41.583333,-4.666667"
